sNoPlace,nLongitude,nLatitude,nPositionCentreLongitude,nPositionCentreLatitude,sStatut,sGenre,sType,sAutreTete,sNomRue,nSupVelo,sTypeExploitation,nTarifHoraire,sLocalisation,nTarifMax
VP450,-73.565912681852296000,45.462661634187100000,-73.565939509284163000,45.462692781455623000,1,NORMAL,Simple,,Église (Ver),0,Régulier Payez-Partez,150,S,
VP452,-73.565830988578583000,45.462658142236251000,-73.565791730462678000,45.462686182494089000,1,NORMAL,Simple,,Église (Ver),0,Régulier Payez-Partez,150,S,
VP454,-73.565659310834803000,45.462650815958817000,-73.565617686906819000,45.462678562673858000,1,NORMAL,Simple,,Église (Ver),0,Régulier Payez-Partez,150,S,
VP456,-73.565435683462113000,45.462642995948386000,-73.565465077117324000,45.462672059636482000,1,NORMAL,Double,VP457,Église (Ver),0,Régulier Payez-Partez,150,S,
VP457,-73.565435683462113000,45.462642995948386000,-73.565401954063915000,45.462669064384563000,1,NORMAL,Double,VP456,Église (Ver),0,Régulier Payez-Partez,150,S,
VP458,-73.565366864740554000,45.462639910456140000,-73.565339865584306000,45.462666575146400000,1,NORMAL,Simple,,Église (Ver),0,Régulier Payez-Partez,150,S,
VP460,-73.565241812775696000,45.462634182123999000,-73.565205995987924000,45.462660562055326000,1,NORMAL,Simple,,Église (Ver),1,Régulier Payez-Partez,150,S,
VP462,-73.565103362415513000,45.462627839882181000,-73.565067804592559000,45.462654455659411000,1,NORMAL,Simple,,Église (Ver),1,Régulier Payez-Partez,150,S,
VP464,-73.564964912021551000,45.462621498303974000,-73.564913251945910000,45.462647495430588000,1,NORMAL,Simple,,Église (Ver),0,Régulier Payez-Partez,150,S,
VP465,-73.564814251939467000,45.462614528667984000,-73.564836884549763000,45.462643842730941000,1,NORMAL,Double,VP466,Église (Ver),1,Régulier Payez-Partez,150,S,
VP466,-73.564814251939467000,45.462614528667984000,-73.564773041359743000,45.462641283000771000,1,NORMAL,Double,VP465,Église (Ver),1,Régulier Payez-Partez,150,S,
VP468,-73.564586478939603000,45.462604093715285000,-73.564630687689544000,45.462635180534583000,1,NORMAL,Double,VP469,Église (Ver),0,Régulier Payez-Partez,150,S,
VP469,-73.564586478939603000,45.462604093715285000,-73.564571335120647000,45.462632732185071000,1,NORMAL,Double,VP468,Église (Ver),0,Régulier Payez-Partez,150,S,
VP471,-73.564380478287674000,45.462594727133613000,-73.564418927989266000,45.462625477265355000,1,HANDICAPÉ,Simple,,Église (Ver),0,Régulier Payez-Partez,150,S,
VP472,-73.564306383827784000,45.462591310514092000,-73.564338192402374000,45.462622401953226000,1,NORMAL,Double,VP473,Église (Ver),1,Régulier Payez-Partez,150,S,
VP473,-73.564306383827784000,45.462591310514092000,-73.564269566558821000,45.462619411352428000,1,NORMAL,Double,VP472,Église (Ver),1,Régulier Payez-Partez,150,S,
VP474,-73.564151006268872000,45.462584329495989000,-73.564192636168244000,45.462616014895985000,1,NORMAL,Double,VP475,Église (Ver),0,Régulier Payez-Partez,150,S,
VP475,-73.564151006268872000,45.462584329495989000,-73.564126158040722000,45.462613011542516000,1,NORMAL,Double,VP474,Église (Ver),0,Régulier Payez-Partez,150,S,
VP484,-73.567680416130543000,45.464997054543538000,-73.567648816972238000,45.464961235386404000,1,NORMAL,Simple,,Hickson (Ver),0,Régulier Payez-Partez,150,S,
VP485,-73.567535523619753000,45.464990019021492000,-73.567570905757904000,45.464957620472219000,1,NORMAL,Double,VP486,Hickson (Ver),0,Régulier Payez-Partez,150,S,
VP486,-73.567535523619753000,45.464990019021492000,-73.567503964199275000,45.464954330611803000,1,NORMAL,Double,VP485,Hickson (Ver),0,Régulier Payez-Partez,150,S,
VP487,-73.567393345445822000,45.464983259182681000,-73.567433879916919000,45.464950930595649000,1,NORMAL,Simple,,Hickson (Ver),0,Régulier Payez-Partez,150,S,
VP489,-73.567221749257527000,45.464974994039942000,-73.567253160709313000,45.464942218472800000,1,NORMAL,Simple,,Hickson (Ver),0,Régulier Payez-Partez,150,S,
VP492,-73.567044410810141000,45.464966464094196000,-73.567077600665684000,45.464933740955502000,1,NORMAL,Simple,,Hickson (Ver),1,Régulier Payez-Partez,150,S,
VP496,-73.567680954269179000,45.464887131553475000,-73.567716145934241000,45.464918096002371000,1,NORMAL,Simple,,Hickson (Ver),0,Régulier Payez-Partez,150,S,
VP497,-73.567613259539385000,45.464883808926906000,-73.567641806434168000,45.464914503135965000,1,NORMAL,Double,VP498,Hickson (Ver),0,Régulier Payez-Partez,150,S,
VP498,-73.567613259539385000,45.464883808926906000,-73.567574764111811000,45.464911337466766000,1,NORMAL,Double,VP497,Hickson (Ver),0,Régulier Payez-Partez,150,S,
VP500,-73.567405684520395000,45.464873825279618000,-73.567435120735766000,45.464904582801402000,1,NORMAL,Double,VP501,Hickson (Ver),0,Régulier Payez-Partez,150,S,
VP501,-73.567405684520395000,45.464873825279618000,-73.567367362183532000,45.464901411946919000,1,NORMAL,Double,VP500,Hickson (Ver),0,Régulier Payez-Partez,150,S,
VP502,-73.567264707059735000,45.464867044528781000,-73.567293596765950000,45.464897650118438000,1,NORMAL,Double,VP503,Hickson (Ver),1,Régulier Payez-Partez,150,S,
VP503,-73.567264707059735000,45.464867044528781000,-73.567233425766403000,45.464894829630055000,1,NORMAL,Double,VP502,Hickson (Ver),1,Régulier Payez-Partez,150,S,
VP504,-73.567132022421674000,45.464860662487432000,-73.567165069099005000,45.464891467646602000,1,NORMAL,Double,VP505,Hickson (Ver),0,Régulier Payez-Partez,150,S,
VP505,-73.567132022421674000,45.464860662487432000,-73.567092373330965000,45.464888030987268000,1,NORMAL,Double,VP504,Hickson (Ver),0,Régulier Payez-Partez,150,S,
VP510,-73.566580211356182000,45.464953154368672000,-73.566551814726850000,45.464908394272513000,1,NORMAL,Simple,,Hickson (Ver),0,Régulier Payez-Partez,150,S,
VP511,-73.566502386635278000,45.464949410607851000,-73.566466486633246000,45.464903991664428000,1,NORMAL,Simple,,Hickson (Ver),0,Régulier Payez-Partez,150,S,
VP515,-73.566177639138132000,45.464921309680591000,-73.566194783865825000,45.464891370060187000,1,NORMAL,Simple,,Hickson (Ver),0,Régulier Payez-Partez,150,S,
VP516,-73.566070386976477000,45.464916158599827000,-73.566114273709132000,45.464887603962843000,1,NORMAL,Double,VP517,Hickson (Ver),0,Régulier Payez-Partez,150,S,
VP517,-73.566070386976477000,45.464916158599827000,-73.566035216871825000,45.464885534427658000,1,NORMAL,Double,VP516,Hickson (Ver),0,Régulier Payez-Partez,150,S,
VP518,-73.565909623585867000,45.464908537549853000,-73.565951744543042000,45.464881229000092000,1,NORMAL,Double,VP519,Hickson (Ver),0,Régulier Payez-Partez,150,S,
VP519,-73.565909623585867000,45.464908537549853000,-73.565874688756267000,45.464877408467132000,1,NORMAL,Double,VP518,Hickson (Ver),0,Régulier Payez-Partez,150,S,
VP520,-73.565751632619438000,45.464901117860101000,-73.565791121022841000,45.464873612866768000,1,NORMAL,Simple,,Hickson (Ver),0,Régulier Payez-Partez,150,S,
VP522,-73.565588816535751000,45.464905392461446000,-73.565621701207604000,45.464864112315460000,1,NORMAL,Double,VP523,Hickson (Ver),0,Régulier Payez-Partez,150,S,
VP523,-73.565588816535751000,45.464905392461446000,-73.565558930214337000,45.464861023681614000,1,NORMAL,Double,VP522,Hickson (Ver),0,Régulier Payez-Partez,150,S,
VP524,-73.565447201305332000,45.464898578776328000,-73.565480859050965000,45.464857345200947000,1,NORMAL,Double,VP525,Hickson (Ver),0,Régulier Payez-Partez,150,S,
VP525,-73.565447201305332000,45.464898578776328000,-73.565410927903770000,45.464853965007634000,1,NORMAL,Double,VP524,Hickson (Ver),0,Régulier Payez-Partez,150,S,
VP526,-73.565310127995161000,45.464892050275985000,-73.565334583841974000,45.464850451349463000,1,NORMAL,Simple,,Hickson (Ver),0,Régulier Payez-Partez,150,S,
VP531,-73.566543392145306000,45.464835574814984000,-73.566567842909407000,45.464867266628438000,1,NORMAL,Double,VP532,Hickson (Ver),1,Régulier Payez-Partez,150,S,
VP532,-73.566543392145306000,45.464835574814984000,-73.566500703799974000,45.464864080098131000,1,NORMAL,Double,VP531,Hickson (Ver),1,Régulier Payez-Partez,150,S,
VP534,-73.566328417780184000,45.464825233244973000,-73.566360232073137000,45.464857330695587000,1,NORMAL,Double,VP535,Hickson (Ver),1,Régulier Payez-Partez,150,S,
VP535,-73.566328417780184000,45.464825233244973000,-73.566291359092233000,45.464854159991496000,1,NORMAL,Double,VP534,Hickson (Ver),1,Régulier Payez-Partez,150,S,
VP538,-73.566079634487863000,45.464813264750354000,-73.566112116915662000,45.464845389492815000,1,NORMAL,Double,VP539,Hickson (Ver),1,Régulier Payez-Partez,150,S,
VP539,-73.566079634487863000,45.464813264750354000,-73.566038200748807000,45.464842186826047000,1,NORMAL,Double,VP538,Hickson (Ver),1,Régulier Payez-Partez,150,S,
VP540,-73.565930445894239000,45.464806159965079000,-73.565962430351860000,45.464838277112555000,1,NORMAL,Simple,,Hickson (Ver),1,Régulier Payez-Partez,150,S,
VP548,-73.564960085688739000,45.464518646286187000,-73.564917208521763000,45.464534465330296000,1,NORMAL,Simple,,Lasalle (Ver),0,Régulier Payez-Partez,150,S,
VP550,-73.564890246736013000,45.464420404817751000,-73.564864025954805000,45.464459858190359000,1,NORMAL,Double,VP551,Lasalle (Ver),0,Régulier Payez-Partez,150,S,
VP551,-73.564890246736013000,45.464420404817751000,-73.564833438314693000,45.464416948233158000,1,NORMAL,Double,VP550,Lasalle (Ver),0,Régulier Payez-Partez,150,S,
VP552,-73.564834112572186000,45.464341560976663000,-73.564803596571963000,45.464375084588447000,1,NORMAL,Double,VP553,Lasalle (Ver),0,Régulier Payez-Partez,150,S,
VP553,-73.564834112572186000,45.464341560976663000,-73.564778096932045000,45.464339312230187000,1,NORMAL,Double,VP552,Lasalle (Ver),0,Régulier Payez-Partez,150,S,
VP554,-73.564773968999148000,45.464257085401485000,-73.564746462532625000,45.464294933607384000,1,NORMAL,Double,VP555,Lasalle (Ver),0,Régulier Payez-Partez,150,S,
VP555,-73.564773968999148000,45.464257085401485000,-73.564716840537983000,45.464253378035373000,1,NORMAL,Double,VP554,Lasalle (Ver),0,Régulier Payez-Partez,150,S,
VP556,-73.564716350805298000,45.464176318382371000,-73.564684834393731000,45.464208477752308000,1,NORMAL,Simple,,Lasalle (Ver),0,Régulier Payez-Partez,150,S,
VP559,-73.564548167937218000,45.463935213748293000,-73.564492412893145000,45.463935740183146000,1,NORMAL,Simple,,Lasalle (Ver),0,Régulier Payez-Partez,150,S,
VP560,-73.564481164106766000,45.463840065525481000,-73.564457476703169000,45.463886098538524000,1,NORMAL,Simple,,Lasalle (Ver),0,Régulier Payez-Partez,150,S,
VP562,-73.564413029702479000,45.463743311471362000,-73.564382938159682000,45.463780184660415000,1,NORMAL,Simple,,Lasalle (Ver),0,Régulier Payez-Partez,150,S,
VP563,-73.564383268933227000,45.463700899504140000,-73.564353021346264000,45.463737674905921000,1,NORMAL,Double,VP564,Lasalle (Ver),0,Régulier Payez-Partez,150,S,
VP564,-73.564383268933227000,45.463700899504140000,-73.564322391097520000,45.463694151334828000,1,NORMAL,Double,VP563,Lasalle (Ver),0,Régulier Payez-Partez,150,S,
VP571,-73.564161379838836000,45.463385803447160000,-73.564129005223848000,45.463419360966270000,1,NORMAL,Double,VP572,Lasalle (Ver),0,Régulier Payez-Partez,150,S,
VP572,-73.564161379838836000,45.463385803447160000,-73.564096922089036000,45.463373772358494000,1,NORMAL,Double,VP571,Lasalle (Ver),0,Régulier Payez-Partez,150,S,
VP574,-73.564068264374498000,45.463253572623991000,-73.564037023607341000,45.463288659243709000,1,NORMAL,Double,VP575,Lasalle (Ver),0,Régulier Payez-Partez,150,S,
VP575,-73.564068264374498000,45.463253572623991000,-73.564011008388917000,45.463251692669616000,1,NORMAL,Double,VP574,Lasalle (Ver),0,Régulier Payez-Partez,150,S,
VP577,-73.563986220926878000,45.463137064302856000,-73.563957369325152000,45.463175473556227000,1,NORMAL,Double,VP578,Lasalle (Ver),0,Régulier Payez-Partez,150,S,
VP578,-73.563986220926878000,45.463137064302856000,-73.563928362303685000,45.463134255560924000,1,NORMAL,Double,VP577,Lasalle (Ver),0,Régulier Payez-Partez,150,S,
VP579,-73.563921494846909000,45.463045147659962000,-73.563892877451337000,45.463083832695524000,1,NORMAL,Double,VP580,Lasalle (Ver),0,Régulier Payez-Partez,150,S,
VP580,-73.563921494846909000,45.463045147659962000,-73.563862184784753000,45.463040219294356000,1,NORMAL,Double,VP579,Lasalle (Ver),0,Régulier Payez-Partez,150,S,
VP581,-73.563855633437910000,45.462951618405036000,-73.563827844101937000,45.462991422076797000,1,NORMAL,Double,VP582,Lasalle (Ver),0,Régulier Payez-Partez,150,S,
VP582,-73.563855633437910000,45.462951618405036000,-73.563796972850909000,45.462947498036478000,1,NORMAL,Double,VP581,Lasalle (Ver),0,Régulier Payez-Partez,150,S,
VP583,-73.563800852642146000,45.462872371750287000,-73.563768004009788000,45.462906471227022000,1,NORMAL,Simple,,Lasalle (Ver),0,Régulier Payez-Partez,150,S,
VP594,-73.564588931132164000,45.464338131014770000,-73.564648931897636000,45.464347706285103000,1,NORMAL,Double,VP595,Lasalle (Ver),0,Régulier Payez-Partez,150,S,
VP595,-73.564588931132164000,45.464338131014770000,-73.564617431164010000,45.464303617990801000,1,NORMAL,Double,VP594,Lasalle (Ver),0,Régulier Payez-Partez,150,S,
VP596,-73.564525861715040000,45.464249654885876000,-73.564582797853532000,45.464255761085212000,1,NORMAL,Double,VP597,Lasalle (Ver),0,Régulier Payez-Partez,150,S,
VP597,-73.564525861715040000,45.464249654885876000,-73.564553854822606000,45.464214083668317000,1,NORMAL,Double,VP596,Lasalle (Ver),0,Régulier Payez-Partez,150,S,
VP598,-73.564472770478005000,45.464175339428536000,-73.564516508776691000,45.464161536252455000,1,HANDICAPÉ,Simple,,Lasalle (Ver),0,Régulier Payez-Partez,150,S,
VP622,-73.563669743940778000,45.463048798734967000,-73.563712849417755000,45.463034968541734000,1,NORMAL,Simple,,Lasalle (Ver),1,Régulier Payez-Partez,150,S,
VP623,-73.563619906282511000,45.462978732681904000,-73.563677552247370000,45.462985347494616000,1,NORMAL,Double,VP624,Lasalle (Ver),1,Régulier Payez-Partez,150,S,
VP624,-73.563619906282511000,45.462978732681904000,-73.563643091726419000,45.462936899294427000,1,NORMAL,Double,VP623,Lasalle (Ver),1,Régulier Payez-Partez,150,S,
VP626,-73.563501799564023000,45.462813039732005000,-73.563560336655613000,45.462820660468736000,1,NORMAL,Double,VP627,Lasalle (Ver),1,Régulier Payez-Partez,150,S,
VP627,-73.563501799564023000,45.462813039732005000,-73.563527400750019000,45.462774409561192000,1,NORMAL,Double,VP626,Lasalle (Ver),1,Régulier Payez-Partez,150,S,
VP631,-73.566159127783024000,45.464785666986415000,-73.566162813599661000,45.464755620399536000,1,NORMAL,Simple,,VER 15 - Rue Ross,0,Régulier Payez-Partez,150,S,
VP632,-73.566103863601256000,45.464783117051475000,-73.566124137913675000,45.464753890513087000,1,NORMAL,Double,VP633,VER 15 - Rue Ross,0,Régulier Payez-Partez,150,S,
VP633,-73.566103863601256000,45.464783117051475000,-73.566088526334710000,45.464752263324961000,1,NORMAL,Double,VP632,VER 15 - Rue Ross,0,Régulier Payez-Partez,150,S,
VP634,-73.566029512074479000,45.464779791021414000,-73.566049293441324000,45.464750491319357000,1,NORMAL,Double,VP635,VER 15 - Rue Ross,0,Régulier Payez-Partez,150,S,
VP635,-73.566029512074479000,45.464779791021414000,-73.566014048675413000,45.464748983538954000,1,NORMAL,Double,VP634,VER 15 - Rue Ross,0,Régulier Payez-Partez,150,S,
VP636,-73.565955159890180000,45.464776465298783000,-73.565975330854087000,45.464747320398899000,1,NORMAL,Double,VP637,VER 15 - Rue Ross,0,Régulier Payez-Partez,150,S,
VP637,-73.565955159890180000,45.464776465298783000,-73.565942508196727000,45.464745989618599000,1,NORMAL,Double,VP636,VER 15 - Rue Ross,0,Régulier Payez-Partez,150,S,
VP638,-73.565897386188439000,45.464773953721910000,-73.565902039221370000,45.464743956076184000,1,NORMAL,Simple,,VER 15 - Rue Ross,0,Régulier Payez-Partez,150,S,
VP640,-73.566191825979146000,45.464621595439930000,-73.566215399414290000,45.464651234188359000,1,NORMAL,Double,VP641,VER 15 - Rue Ross,0,Régulier Payez-Partez,150,S,
VP641,-73.566191825979146000,45.464621595439930000,-73.566171254235954000,45.464649456151868000,1,NORMAL,Double,VP640,VER 15 - Rue Ross,0,Régulier Payez-Partez,150,S,
VP642,-73.566118124719750000,45.464618299009757000,-73.566133645839983000,45.464647451449203000,1,NORMAL,Double,VP643,VER 15 - Rue Ross,0,Régulier Payez-Partez,150,S,
VP643,-73.566118124719750000,45.464618299009757000,-73.566096518172856000,45.464645783753646000,1,NORMAL,Double,VP642,VER 15 - Rue Ross,0,Régulier Payez-Partez,150,S,
